,City,Price,Area,Location,NoofBedrooms,LiftAvailable,Resale
479,Banglore,4735000,1352,Electronic City Phase 1,3,1,0
480,Banglore,2653000,737,Electronic City Phase 1,2,1,0
481,Banglore,2862000,795,Electronic City Phase 1,2,1,0
482,Banglore,3339000,954,Electronic City Phase 1,2,0,0
483,Banglore,2962000,823,Electronic City Phase 1,2,1,0
484,Banglore,2880000,823,Electronic City Phase 1,2,1,0
485,Banglore,2318000,644,Electronic City Phase 1,1,1,0
486,Banglore,2254000,644,Electronic City Phase 1,2,1,0
487,Banglore,2254000,644,Electronic City Phase 1,1,1,0
488,Banglore,2973000,826,Electronic City Phase 1,2,1,0
489,Banglore,4870000,1353,Electronic City Phase 1,3,1,0
490,Banglore,2781000,795,Electronic City Phase 1,2,1,0
491,Banglore,4713000,1347,Electronic City Phase 1,3,1,0
492,Banglore,2613000,747,Electronic City Phase 1,2,1,0
493,Banglore,4562000,1304,Electronic City Phase 1,3,1,0
494,Banglore,4783000,1367,Electronic City Phase 1,2,1,0
495,Banglore,4342000,1241,Electronic City Phase 1,2,1,0
496,Banglore,2879000,823,Electronic City Phase 1,2,1,0
497,Banglore,5045000,1370,Electronic City Phase 2,3,1,0
498,Banglore,4362000,1175,Electronic City Phase 2,2,1,0
499,Banglore,5500000,1500,Electronic City Phase 2,3,1,0
500,Banglore,4565000,1233,Electronic City Phase 2,2,1,0
501,Banglore,4000000,1100,Electronic City Phase 2,2,1,0
502,Banglore,4800000,1300,Electronic City Phase 2,3,1,0
503,Banglore,4485000,1210,Electronic City Phase 2,2,1,0
504,Banglore,4011999,1075,Electronic City Phase 2,2,1,0
505,Banglore,4520000,1220,Electronic City Phase 2,2,1,0
506,Banglore,4292000,1155,Electronic City Phase 2,2,1,0
507,Banglore,4730000,1280,Electronic City Phase 2,3,1,0
508,Banglore,4975000,1350,Electronic City Phase 2,3,1,0
509,Banglore,4905000,1330,Electronic City Phase 2,3,1,0
510,Banglore,4222000,1135,Electronic City Phase 2,2,1,0
511,Banglore,3995000,1070,Electronic City Phase 2,2,1,0
512,Banglore,8076000,2019,Kannur on Thanisandra Main Road,3,1,0
513,Banglore,4700000,1005,Nagarbhavi,2,0,0
514,Banglore,3579000,1193,Sarjapur,3,1,0
515,Banglore,3372000,1124,Sarjapur,2,1,0
516,Banglore,2922000,974,Sarjapur,2,1,0
517,Banglore,2844000,948,Sarjapur,2,1,0
518,Banglore,2901000,967,Sarjapur,2,1,0
519,Banglore,2820000,940,Sarjapur,2,1,0
520,Banglore,4458000,1486,Sarjapur,3,1,0
521,Banglore,3483000,1161,Sarjapur,3,1,0
522,Banglore,3699000,1233,Sarjapur,3,1,0
523,Banglore,3906000,1302,Sarjapur,3,1,0
524,Banglore,2889000,963,Sarjapur,2,1,0
525,Banglore,3429000,1143,Sarjapur,2,1,0
526,Banglore,4164000,1388,Sarjapur,3,1,0
527,Banglore,3384000,1128,Sarjapur,2,1,0
528,Banglore,2935000,1174,Attibele,2,1,0
529,Banglore,4097000,1639,Attibele,3,1,0
530,Banglore,3202000,1281,Attibele,2,1,0
531,Banglore,2867000,1147,Attibele,2,1,0
532,Banglore,3411999,1365,Attibele,3,1,0
533,Banglore,2436000,870,Bommasandra,2,1,0
534,Banglore,2800000,1000,Bommasandra,2,1,0
535,Banglore,3010000,1075,Chandapura,3,1,0
536,Banglore,2520000,900,Chandapura,2,1,0
537,Banglore,3038000,1085,Chandapura,2,1,0
538,Banglore,3010000,1075,Attibele,3,1,0
539,Banglore,3177000,710,Ramamurthy Nagar,1,1,0
540,Banglore,10600000,2674,Kannur on Thanisandra Main Road,3,1,0
541,Banglore,7200000,1195,Bellandur,2,1,0
542,Banglore,20400000,2360,Thanisandra,3,1,0
543,Banglore,17600000,2307,Thanisandra,3,1,0
544,Banglore,20200000,2127,JP Nagar Phase 7,3,1,0
545,Banglore,10200000,1232,Narayanapura on Hennur Main Road,2,1,0
546,Banglore,4002000,1040,Krishnarajapura,2,0,0
547,Banglore,4568000,1187,Krishnarajapura,2,0,0
548,Banglore,4056000,1054,Krishnarajapura,2,0,0
549,Banglore,4303000,1118,Krishnarajapura,2,0,0
550,Banglore,4299000,1117,Krishnarajapura,2,0,0
551,Banglore,4541000,1180,Krishnarajapura,2,0,0
552,Banglore,4210000,1094,Krishnarajapura,2,0,0
553,Banglore,4195000,1090,Krishnarajapura,2,0,0
554,Banglore,4226000,1098,Krishnarajapura,2,0,0
555,Banglore,4638000,1205,Krishnarajapura,2,0,0
556,Banglore,4699000,1221,Krishnarajapura,3,0,0
557,Banglore,4426000,1150,Krishnarajapura,2,0,0
558,Banglore,3925000,1020,Krishnarajapura,2,0,0
559,Banglore,4345000,1129,Krishnarajapura,2,0,0
560,Banglore,4086999,1062,Krishnarajapura,2,0,0
561,Banglore,4076000,1059,Krishnarajapura,2,0,0
562,Banglore,4072000,1058,Krishnarajapura,2,0,0
563,Banglore,4614000,1199,Krishnarajapura,2,0,0
564,Banglore,4054000,1448,Jigani,3,0,0
565,Banglore,3500000,1250,Jigani,3,0,0
566,Banglore,4165999,1488,Jigani,3,0,0
567,Banglore,3068000,1096,Jigani,2,0,0
568,Banglore,4174000,1491,Jigani,3,0,0
569,Banglore,3052000,1090,Jigani,2,0,0
570,Banglore,3085000,1102,Jigani,2,0,0
571,Banglore,3264000,1166,Jigani,2,0,0
572,Banglore,2576000,920,Jigani,2,0,0
573,Banglore,3197000,1142,Jigani,2,0,0
574,Banglore,4342000,1551,Jigani,3,0,0
575,Banglore,3178000,1135,Jigani,2,0,0
576,Banglore,3913000,1505,Marsur,3,0,0
577,Banglore,3561999,1370,Marsur,3,0,0
578,Banglore,4292000,1533,Jigani,3,0,0
579,Banglore,2899000,1115,Marsur,2,0,0
580,Banglore,2925000,1125,Marsur,2,0,0
581,Banglore,2984000,1066,Jigani,2,0,0
582,Banglore,3809000,1465,Marsur,3,0,0
583,Banglore,6698000,1675,Krishnarajapura,3,1,0
584,Banglore,4958000,1240,Krishnarajapura,2,1,0
585,Banglore,4958000,1240,Krishnarajapura,2,1,0
586,Banglore,4878000,1220,Krishnarajapura,2,1,0
587,Banglore,4878000,1220,Krishnarajapura,2,1,0
588,Banglore,4898000,1225,Krishnarajapura,2,1,0
589,Banglore,4898000,1225,Krishnarajapura,2,1,0
590,Banglore,5078000,1270,Krishnarajapura,2,1,0
591,Banglore,5078000,1270,Krishnarajapura,2,1,0
592,Banglore,4500000,1075,Kasavanahalli,2,1,0
593,Banglore,3010000,1075,Attibele,3,1,0
594,Banglore,2436000,870,Attibele,2,1,0
595,Banglore,2800000,1000,Attibele,2,1,0
596,Banglore,3388000,1210,Attibele,3,1,0
597,Banglore,2520000,900,Attibele,2,1,0
598,Banglore,3038000,1085,Attibele,2,1,0
599,Banglore,2464000,880,Attibele,2,1,0
600,Banglore,4500000,1075,Kasavanahalli,2,1,0
601,Banglore,5797000,1414,Anagalapura Near Hennur Main Road,3,1,0
602,Banglore,4928000,1120,Varthur,2,1,0
603,Banglore,4147000,1185,Bommasandra,3,1,0
604,Banglore,4400000,1000,Anagalapura Near Hennur Main Road,2,1,0
605,Banglore,7211000,1373,JP Nagar Phase 3,3,1,0
606,Banglore,5910000,1109,JP Nagar Phase 3,2,1,0
607,Banglore,7423000,1415,JP Nagar Phase 3,3,1,0
608,Banglore,9227000,1782,JP Nagar Phase 3,3,1,0
609,Banglore,7263000,1383,JP Nagar Phase 3,3,1,0
610,Banglore,6494000,1227,JP Nagar Phase 3,2,1,0
611,Banglore,8458000,1626,JP Nagar Phase 3,3,1,0
612,Banglore,9094000,1755,JP Nagar Phase 3,3,1,0
613,Banglore,7847000,1502,JP Nagar Phase 3,3,1,0
614,Banglore,6520999,1233,JP Nagar Phase 3,2,1,0
615,Banglore,7184000,1367,JP Nagar Phase 3,3,1,0
616,Banglore,5858000,1098,JP Nagar Phase 3,2,1,0
617,Banglore,7689000,1470,JP Nagar Phase 3,3,1,0
618,Banglore,6415000,1211,JP Nagar Phase 3,3,1,0
619,Banglore,5752000,1077,JP Nagar Phase 3,2,1,0
620,Banglore,6388000,1206,JP Nagar Phase 3,2,1,0
621,Banglore,7078000,1346,JP Nagar Phase 3,3,1,0
622,Banglore,5804000,1087,JP Nagar Phase 3,2,1,0
623,Banglore,11200000,2185,JP Nagar Phase 3,3,1,0
624,Banglore,7608000,1453,JP Nagar Phase 3,3,1,0
625,Banglore,6361000,1200,JP Nagar Phase 3,2,1,0
626,Banglore,8192000,1572,JP Nagar Phase 3,3,1,0
627,Banglore,6255000,1179,JP Nagar Phase 3,2,1,0
628,Banglore,8830000,1701,JP Nagar Phase 3,3,1,0
629,Banglore,9517000,1841,JP Nagar Phase 3,3,1,0
630,Banglore,7556000,1443,JP Nagar Phase 3,3,1,0
631,Banglore,7554000,1442,JP Nagar Phase 3,3,1,0
632,Banglore,6228000,1173,JP Nagar Phase 3,2,1,0
633,Banglore,7581000,1448,JP Nagar Phase 3,3,1,0
634,Banglore,10800000,2121,JP Nagar Phase 3,3,1,0
635,Banglore,6203000,1168,JP Nagar Phase 3,2,1,0
636,Banglore,7398000,1411,JP Nagar Phase 3,3,1,0
637,Banglore,6070000,1141,JP Nagar Phase 3,2,1,0
638,Banglore,6733000,1276,JP Nagar Phase 3,3,1,0
639,Banglore,6125000,1152,JP Nagar Phase 3,2,1,0
640,Banglore,8086000,1550,JP Nagar Phase 3,3,1,0
641,Banglore,7290000,1389,JP Nagar Phase 3,3,1,0
642,Banglore,6654000,1260,JP Nagar Phase 3,3,1,0
643,Banglore,7980000,1529,JP Nagar Phase 3,3,1,0
644,Banglore,7322000,1395,JP Nagar Phase 3,3,1,0
645,Banglore,6043000,1136,JP Nagar Phase 3,2,1,0
646,Banglore,6706000,1270,JP Nagar Phase 3,3,1,0
647,Banglore,7342000,1399,JP Nagar Phase 3,3,1,0
648,Banglore,7800000,1650,Vidyaranyapura,3,0,0
649,Banglore,6800000,1500,Vidyaranyapura,3,0,0
650,Banglore,4455000,1100,Anagalapura Near Hennur Main Road,2,1,0
651,Banglore,4100000,1000,Anagalapura Near Hennur Main Road,2,1,0
652,Banglore,5700000,1140,Begur,2,1,0
653,Banglore,6000000,1220,Begur,2,1,0
654,Banglore,5755000,1150,Begur,2,1,0
655,Banglore,6695000,1350,Begur,3,1,0
656,Banglore,5896000,1180,Begur,2,1,0
657,Banglore,5600000,1130,Begur,2,1,0
658,Banglore,5800000,1160,Begur,2,1,0
659,Banglore,6577000,1325,Begur,3,1,0
660,Banglore,5473000,1090,Begur,2,1,0
661,Banglore,5849000,1170,Begur,2,1,0
662,Banglore,5825000,1165,Begur,2,1,0
663,Banglore,4489000,1095,Anagalapura Near Hennur Main Road,2,0,0
664,Banglore,5800000,1160,Begur,2,1,0
665,Banglore,16900000,1810,Kodigehalli,3,1,0
666,Banglore,14900000,1740,Kodigehalli,3,1,0
667,Banglore,14100000,1630,Kodigehalli,3,1,0
668,Banglore,12100000,1440,Kodigehalli,2,1,0
669,Banglore,10700000,1245,Kodigehalli,2,1,0
670,Banglore,4831000,1098,Varthur,2,1,0
671,Banglore,3632000,1215,Narayanaghatta,3,1,0
672,Banglore,2960000,990,Narayanaghatta,2,1,0
673,Banglore,3363000,1125,Narayanaghatta,2,1,0
674,Banglore,3087000,950,Anekal City,2,1,0
675,Banglore,3981000,1225,Anekal City,3,1,0
676,Banglore,3331000,1025,Anekal City,2,1,0
677,Banglore,2096000,645,Anekal City,1,1,0
678,Banglore,8218000,1505,Electronic City Phase 2,3,1,0
679,Banglore,8370999,1535,Electronic City Phase 2,3,1,0
680,Banglore,8039000,1470,Electronic City Phase 2,3,1,0
681,Banglore,5868000,1045,Electronic City Phase 2,2,1,0
682,Banglore,6021000,1075,Electronic City Phase 2,2,1,0
683,Banglore,7194000,1290,Electronic City Phase 2,2,1,0
684,Banglore,7581000,1380,Electronic City Phase 2,2,1,0
685,Banglore,8137000,1465,Electronic City Phase 2,3,1,0
686,Banglore,28000000,2790,Sahakar Nagar,4,1,1
687,Banglore,13000000,1320,Sahakar Nagar,2,1,1
688,Banglore,26000000,3300,Narayanapura on Hennur Main Road,4,1,1
689,Banglore,10500000,1500,Narayanapura on Hennur Main Road,3,1,1
690,Banglore,11500000,2087,Narayanapura on Hennur Main Road,3,1,1
691,Banglore,12500000,2142,Narayanapura on Hennur Main Road,3,1,1
692,Banglore,11000000,1850,Narayanapura on Hennur Main Road,3,1,1
693,Banglore,12000000,1930,Narayanapura on Hennur Main Road,3,1,1
694,Banglore,2800000,1000,Attibele,1,1,0
695,Banglore,4407000,1075,Anagalapura Near Hennur Main Road,2,1,0
696,Banglore,4407000,1075,Anagalapura Near Hennur Main Road,2,0,0
697,Banglore,14000000,2170,Junnasandra,3,1,0
698,Banglore,10900000,1691,Junnasandra,3,1,0
699,Banglore,4325000,1055,Anagalapura Near Hennur Main Road,2,1,0
700,Banglore,4489000,1095,Anagalapura Near Hennur Main Road,2,0,0
701,Banglore,29900000,3205,Banashankari,4,1,0
702,Banglore,28300000,3033,Banashankari,4,1,0
703,Banglore,23500000,2522,Banashankari,3,1,0
704,Banglore,23100000,2480,Banashankari,3,1,0
705,Banglore,21400000,2378,Banashankari,3,1,0
706,Banglore,7830000,1800,JP Nagar Phase 9,3,1,0
707,Banglore,5968000,1372,JP Nagar Phase 9,2,1,0
708,Banglore,6085000,1242,JP Nagar Phase 8,2,0,0
709,Banglore,5439000,1110,JP Nagar Phase 8,2,0,0
710,Banglore,6762000,1380,JP Nagar Phase 8,3,0,0
711,Banglore,5488000,1120,JP Nagar Phase 8,2,0,0
712,Banglore,5478000,1118,JP Nagar Phase 8,2,0,0
713,Banglore,7438000,1518,JP Nagar Phase 8,3,0,0
714,Banglore,6791000,1386,JP Nagar Phase 8,3,0,0
715,Banglore,5997000,1224,JP Nagar Phase 8,2,0,0
716,Banglore,6654000,1358,JP Nagar Phase 8,3,0,0
717,Banglore,5987000,1222,JP Nagar Phase 8,2,0,0
718,Banglore,7006999,1430,JP Nagar Phase 8,3,0,0
719,Banglore,3567000,728,JP Nagar Phase 8,1,0,0
720,Banglore,6051000,1235,JP Nagar Phase 8,2,0,0
721,Banglore,7026000,1434,JP Nagar Phase 8,3,0,0
722,Banglore,5938000,1212,JP Nagar Phase 8,2,0,0
723,Banglore,6237000,1273,JP Nagar Phase 8,2,0,0
724,Banglore,5978000,1220,JP Nagar Phase 8,2,0,0
725,Banglore,5620000,1147,JP Nagar Phase 8,2,0,0
726,Banglore,6149000,1255,JP Nagar Phase 8,2,0,0
727,Banglore,7193000,1468,JP Nagar Phase 8,3,0,0
728,Banglore,6193000,1264,JP Nagar Phase 8,2,0,0
729,Banglore,9369000,1735,Anjanapura,3,1,0
730,Banglore,8073000,1495,Anjanapura,3,1,0
731,Banglore,9180000,1700,Anjanapura,3,1,0
732,Banglore,7028000,1440,Gottigere,3,1,0
733,Banglore,6148000,1245,Gottigere,2,1,0
734,Banglore,7344000,1510,Gottigere,3,1,0
735,Banglore,6419000,1305,Gottigere,2,1,0
736,Banglore,5584000,1120,Gottigere,2,1,0
737,Banglore,6374000,1295,Gottigere,3,1,0
738,Banglore,6058000,1225,Gottigere,2,1,0
739,Banglore,6983000,1430,Gottigere,3,1,0
740,Banglore,6396000,1300,Gottigere,2,1,0
741,Banglore,7163000,1470,Gottigere,3,1,0
742,Banglore,6283000,1275,Gottigere,2,1,0
743,Banglore,6893000,1410,Gottigere,3,1,0
744,Banglore,5674000,1140,Gottigere,2,1,0
745,Banglore,6915000,1415,Gottigere,3,1,0
746,Banglore,7095999,1455,Gottigere,3,1,0
747,Banglore,7389000,1520,Gottigere,3,1,0
748,Banglore,6216000,1260,Gottigere,2,1,0
749,Banglore,7412000,1525,Gottigere,3,1,0
750,Banglore,5606000,1125,Gottigere,2,1,0
751,Banglore,6193000,1255,Gottigere,2,1,0
752,Banglore,5651000,1135,Gottigere,2,1,0
753,Banglore,35500000,2936,Electronic City Phase 1,3,1,0
754,Banglore,11399999,1597,Hosa Road,3,1,0
755,Banglore,10800000,1514,Hosa Road,3,1,0
756,Banglore,10200000,1431,Hosa Road,2,1,0
757,Banglore,9800000,1365,Hosa Road,2,1,0
758,Banglore,7900000,1205,Varthur,2,1,0
759,Banglore,6570000,1007,Varthur,2,1,0
760,Banglore,22799999,2243,Uttarahalli,3,1,0
761,Banglore,21200000,2051,Uttarahalli,3,1,0
762,Banglore,7200000,1350,Budigere Cross,3,1,0
763,Banglore,6500000,1225,Budigere Cross,3,1,0
764,Banglore,6200000,1165,Budigere Cross,2,1,0
765,Banglore,4732000,1315,Sarjapur,3,1,0
766,Banglore,4750000,1320,Sarjapur,2,1,0
767,Banglore,4498000,1250,Sarjapur,2,1,0
768,Banglore,4870000,1290,Sarjapur,3,1,0
769,Banglore,4642000,1290,Sarjapur,2,1,0
770,Banglore,4912000,1365,Sarjapur,3,1,0
771,Banglore,5398000,1500,Sarjapur,3,1,0
772,Banglore,4318000,1200,Sarjapur,2,1,0
773,Banglore,3010000,1075,Attibele,3,1,0
774,Banglore,2436000,870,Attibele,2,1,0
775,Banglore,2800000,1000,Attibele,2,1,0
776,Banglore,3388000,1210,Attibele,3,1,0
777,Banglore,2520000,900,Attibele,2,1,0
778,Banglore,10800000,1745,Begur,3,0,0
779,Banglore,8868000,1417,Begur,2,0,0
780,Banglore,11399999,1814,Begur,3,0,0
781,Banglore,9366000,1503,Begur,2,0,0
782,Banglore,11200000,1814,JP Nagar Phase 9,3,1,0
783,Banglore,9888000,1595,JP Nagar Phase 9,3,1,0
784,Banglore,10800000,1759,JP Nagar Phase 9,3,1,0
785,Banglore,25500000,1839,Koramangala,3,1,0
786,Banglore,34000000,2461,Koramangala,4,1,0
787,Banglore,17500000,1249,Koramangala,2,1,0
788,Banglore,34500000,2503,Koramangala,4,1,0
789,Banglore,19500000,1385,Koramangala,2,1,0
790,Banglore,7100000,1286,Nelamangala,3,1,0
791,Banglore,6400000,1163,Nelamangala,2,1,0
792,Banglore,5500000,966,Nelamangala,2,1,0
793,Banglore,4300000,814,Nelamangala,2,1,0
794,Banglore,3800000,708,Nelamangala,2,1,0
795,Banglore,26000000,3360,ITPL,4,1,0
796,Banglore,18600000,2210,ITPL,3,1,0
797,Banglore,17300000,1930,ITPL,3,1,0
798,Banglore,17100000,1890,ITPL,3,1,0
799,Banglore,11800000,1330,ITPL,2,1,0
800,Banglore,7341000,1635,Kanakapura Road Beyond Nice Ring Road,3,1,0
801,Banglore,6398000,1425,Kanakapura Road Beyond Nice Ring Road,3,1,0
802,Banglore,5837000,1300,Kanakapura Road Beyond Nice Ring Road,2,1,0
803,Banglore,4512000,1005,Kanakapura Road Beyond Nice Ring Road,2,1,0
804,Banglore,66900000,4600,Hebbal,4,0,0
805,Banglore,170600000,8331,Hebbal,5,0,0
806,Banglore,182300000,8902,Hebbal,5,0,0
807,Banglore,74300000,5112,Hebbal,5,0,0
808,Banglore,60100000,6500,Hebbal,4,1,0
809,Banglore,36000000,3900,Hebbal,4,1,0
810,Banglore,36000000,3895,Hebbal,4,1,0
811,Banglore,52200000,5654,Hebbal,4,1,0
812,Banglore,50800000,5500,Hebbal,4,1,0
813,Banglore,49600000,4622,JP Nagar Phase 4,4,1,0
814,Banglore,46400000,4322,JP Nagar Phase 4,4,1,0
815,Banglore,64000000,4400,Hebbal,4,0,0
816,Banglore,61100000,4200,Hebbal,3,0,0
817,Banglore,198600000,9700,Hebbal,5,0,0
818,Banglore,53400000,3670,Hebbal,3,0,0
819,Banglore,202700000,9900,Hebbal,5,0,0
820,Banglore,170000000,8300,Hebbal,5,0,0
821,Banglore,157700000,7700,Hebbal,4,0,0
822,Banglore,56700000,3897,Hebbal,3,0,0
823,Banglore,6594000,1570,Electronic City Phase 1,3,1,0
824,Banglore,5922000,1410,Electronic City Phase 1,3,1,0
825,Banglore,6636000,1580,Electronic City Phase 1,3,1,0
826,Banglore,6762000,1610,Electronic City Phase 1,3,1,0
827,Banglore,5019000,1195,Electronic City Phase 1,2,1,0
828,Banglore,6678000,1590,Electronic City Phase 1,3,1,0
829,Banglore,6720000,1600,Electronic City Phase 1,3,1,0
830,Banglore,5040000,1200,Electronic City Phase 1,2,1,0
831,Banglore,6573000,1565,Electronic City Phase 1,3,1,0
832,Banglore,8353000,1638,Nagarbhavi,3,1,0
833,Banglore,8078000,1584,Nagarbhavi,3,1,0
834,Banglore,6568000,1288,Nagarbhavi,2,1,0
835,Banglore,7756999,1521,Nagarbhavi,3,1,0
836,Banglore,7252000,1422,Nagarbhavi,3,1,0
837,Banglore,6970999,1367,Nagarbhavi,3,1,0
838,Banglore,8749000,1839,Talaghattapura,3,1,0
839,Banglore,6870000,1419,Talaghattapura,2,1,0
840,Banglore,8243000,1726,Talaghattapura,3,1,0
841,Banglore,19500000,2597,Harlur,4,1,0
842,Banglore,6331000,1447,Electronic City Phase 2,3,0,0
843,Banglore,18500000,2569,Harlur,4,1,0
844,Banglore,9730000,2219,Electronic City Phase 2,3,0,0
845,Banglore,6641000,1525,Electronic City Phase 2,3,0,0
846,Banglore,7520999,1727,Electronic City Phase 2,3,0,0
847,Banglore,11100000,1274,Konanakunte,2,1,0
848,Banglore,14200000,1588,Konanakunte,3,1,0
849,Banglore,5739000,1300,Electronic City Phase 2,2,0,0
850,Banglore,10500000,1204,Konanakunte,2,1,0
851,Banglore,6667000,1531,Electronic City Phase 2,3,0,0
852,Banglore,19100000,2140,Konanakunte,3,1,0
853,Banglore,7177000,1375,Anjanapura,2,1,0
854,Banglore,6831999,1309,Anjanapura,2,1,0
855,Banglore,6138000,1176,Anjanapura,2,1,0
856,Banglore,7151000,1370,Anjanapura,2,1,0
857,Banglore,9620000,1843,Anjanapura,3,1,0
858,Banglore,6890000,1320,Anjanapura,2,1,0
859,Banglore,9610000,1841,Anjanapura,3,1,0
860,Banglore,10100000,1950,Anjanapura,3,1,0
861,Banglore,8137000,1559,Anjanapura,3,1,0
862,Banglore,8749000,1839,Talaghattapura,3,1,0
863,Banglore,7819000,1498,Anjanapura,3,1,0
864,Banglore,6870000,1419,Talaghattapura,2,1,0
865,Banglore,9396000,1800,Anjanapura,3,1,0
866,Banglore,8243000,1726,Talaghattapura,3,1,0
867,Banglore,8712000,1669,Anjanapura,3,1,0
868,Banglore,6994000,1340,Anjanapura,2,1,0
869,Banglore,6989000,1339,Anjanapura,2,1,0
870,Banglore,8649000,1657,Anjanapura,3,1,0
871,Banglore,9709000,1860,Anjanapura,3,1,0
872,Banglore,8665000,1660,Anjanapura,3,1,0
873,Banglore,9385000,1798,Anjanapura,3,1,0
874,Banglore,6953000,1332,Anjanapura,2,1,0
875,Banglore,8691000,1665,Anjanapura,3,1,0
876,Banglore,5102000,1179,Kannur on Thanisandra Main Road,2,1,0
877,Banglore,5137000,1188,Kannur on Thanisandra Main Road,2,1,0
878,Banglore,5244000,1215,Kannur on Thanisandra Main Road,2,1,0
879,Banglore,5279000,1224,Kannur on Thanisandra Main Road,2,1,0
880,Banglore,5700000,1414,Anagalapura Near Hennur Main Road,2,1,0
881,Banglore,5070000,935,Budigere Cross,2,1,0
882,Banglore,6183000,1350,Budigere Cross,3,1,0
883,Banglore,6183000,1350,Budigere Cross,3,1,0
884,Banglore,5610000,1225,Budigere Cross,2,1,0
885,Banglore,5610000,1225,Budigere Cross,2,1,0
886,Banglore,5413000,1030,Kumbalgodu,2,1,0
887,Banglore,10900000,905,Chikkagubbi on Hennur Main Road,3,1,0
888,Banglore,10500000,972,Chikkagubbi on Hennur Main Road,3,1,0
889,Banglore,9500000,1270,Harlur,2,1,0
890,Banglore,12500000,1550,Harlur,3,1,0
891,Banglore,12000000,1550,Harlur,3,1,0
892,Banglore,10400000,1460,Harlur,3,1,0
893,Banglore,13500000,1830,Harlur,3,1,0
894,Banglore,3447000,985,Bommasandra,2,1,0
895,Banglore,5797000,1414,Anagalapura Near Hennur Main Road,3,1,0
896,Banglore,8216000,1467,Harlur,2,1,0
897,Banglore,11600000,2067,Harlur,3,1,0
898,Banglore,10100000,1808,Harlur,3,1,0
899,Banglore,8864000,1085,Harlur,3,1,0
900,Banglore,8019000,1050,Harlur,3,1,0
901,Banglore,64000000,2772,Richmond Town,3,1,0
902,Banglore,4611000,1048,Varthur,2,1,0
903,Banglore,6221000,1428,Varthur,3,1,0
904,Banglore,5380000,1255,RR Nagar,2,1,1
905,Banglore,7631999,1482,Jakkur,3,0,0
906,Banglore,6612000,1284,Jakkur,2,0,0
907,Banglore,5443000,1057,Jakkur,2,0,0
908,Banglore,18000000,1800,Jayanagar,3,1,0
909,Banglore,6200000,1400,Subramanyapura,3,1,0
910,Banglore,35900000,1998,Domlur,3,1,0
911,Banglore,24900000,1388,Domlur,3,1,0
912,Banglore,26900000,1498,Domlur,2,1,0
913,Banglore,19400000,1078,Domlur,2,1,0
914,Banglore,8000000,1265,Electronic City Phase 1,2,1,0
915,Banglore,27400000,2187,Bellandur,4,1,0
916,Banglore,15000000,1196,Bellandur,2,1,0
917,Banglore,8200000,1600,Kanakapura Road Beyond Nice Ring Road,3,1,0
918,Banglore,7500000,1480,Kanakapura Road Beyond Nice Ring Road,3,1,0
919,Banglore,6500000,1172,Kanakapura Road Beyond Nice Ring Road,2,1,0
920,Banglore,6000000,1135,Chikkalasandra,2,1,0
921,Banglore,9000000,1885,Yelahanka,3,1,0
922,Banglore,6900000,1440,Yelahanka,3,1,0
923,Banglore,6950000,1392,Avalahalli Off Sarjapur Road,2,1,0
924,Banglore,6711000,1320,Avalahalli Off Sarjapur Road,3,1,0
925,Banglore,4209000,771,Avalahalli Off Sarjapur Road,1,1,0
926,Banglore,5478000,1128,Avalahalli Off Sarjapur Road,2,1,0
927,Banglore,3267000,568,Avalahalli Off Sarjapur Road,1,1,0
928,Banglore,11100000,2221,Avalahalli Off Sarjapur Road,4,1,0
929,Banglore,6731000,1268,Avalahalli Off Sarjapur Road,2,1,0
930,Banglore,6385000,1272,Avalahalli Off Sarjapur Road,2,1,0
931,Banglore,10800000,2147,Avalahalli Off Sarjapur Road,4,1,0
932,Banglore,9278000,1275,Bommanahalli,2,0,0
933,Banglore,9859000,1360,Bommanahalli,3,1,0
934,Banglore,14800000,2616,Devanahalli,3,1,0
935,Banglore,7400000,1323,Devanahalli,3,1,0
936,Banglore,7200000,1207,Devanahalli,2,1,0
937,Banglore,4500000,792,Devanahalli,2,1,0
938,Banglore,4553000,800,Devanahalli,2,1,0
939,Banglore,21500000,2976,Hulimavu,3,1,0
940,Banglore,21300000,2916,Hulimavu,3,1,0
941,Banglore,16200000,2254,Hulimavu,3,1,0
942,Banglore,16000000,2212,Hulimavu,3,0,0
943,Banglore,16000000,2212,Hulimavu,3,1,0
944,Banglore,4518000,795,Devanahalli,2,1,0
945,Banglore,28800000,3963,Hulimavu,4,1,0
946,Banglore,28500000,3891,Hulimavu,4,1,0
947,Banglore,11299999,2180,Begur,4,1,0
948,Banglore,11299999,2180,Begur,4,1,0
949,Banglore,9516000,1830,Begur,4,1,0
950,Banglore,10100000,1960,Begur,3,1,0
951,Banglore,7331999,1410,Begur,3,1,0
952,Banglore,9802000,1885,Begur,2,1,0
953,Banglore,6526000,1255,Begur,2,1,0
954,Banglore,6526000,1255,Begur,2,1,0
955,Banglore,11000000,1805,Begur,3,1,0
956,Banglore,11000000,1805,Begur,3,1,0
957,Banglore,7200000,1207,Devanahalli,2,1,0
958,Banglore,6100000,1043,Devanahalli,2,1,0
959,Banglore,24300000,2563,JP Nagar Phase 4,3,1,0
